Store,Dept,WeightSum,LightGBMWeightedErrorSum,PatchTSTWeightedErrorSum,MeanSales,LightGBMWMAE,PatchTSTWMAE,Difference,Winner
34,93,47.0,98805.86870110461,72205.98,32537.422307692308,2102.2525255554174,1536.2974468085106,-565.9550787469068,PatchTST
34,94,47.0,87355.48435463385,87295.14399999997,39942.882820512816,1858.6273266943374,1857.3434893617016,-1.2838373326358123,PatchTST
34,95,47.0,154236.3886975272,114137.50600000007,72144.69435897436,3281.625291436749,2428.4575744680865,-853.1677169686627,PatchTST
34,96,47.0,52254.049727340804,47755.864999999976,19909.994871794872,1111.7882920710808,1016.0822340425527,-95.7060580285281,PatchTST
34,97,47.0,46493.37464141598,38799.06249999999,18447.568974358976,989.220737051404,825.5119680851062,-163.70876896629773,PatchTST
34,98,47.0,35941.303840215936,33875.5293,7643.444871794871,764.70859234502,720.7559425531915,-43.952649791828435,PatchTST
34,99,29.0,11664.160196104896,14859.3226,109.06476190476191,402.2124205553413,512.3904344827586,110.17801392741728,LightGBM
35,1,47.0,117890.810682801,128891.3745,15300.414615384616,2508.3151209106595,2742.369670212766,234.05454930210635,LightGBM
35,2,47.0,507753.96274474624,280005.71200000006,45975.752564102564,10803.275803079707,5957.568340425533,-4845.7074626541735,PatchTST
35,3,47.0,179288.77996578414,203753.8247,15625.821794871796,3814.6548928890243,4335.187759574468,520.5328666854439,LightGBM
35,4,47.0,75131.38496685732,60144.0395,18150.971538461537,1598.5401056778153,1279.660414893617,-318.8796907841984,PatchTST
35,5,47.0,122972.12192544198,104553.987,17258.185384615383,2616.4281260732337,2224.552914893617,-391.8752111796166,PatchTST
35,6,47.0,44886.16995058074,50027.1979,4074.074358974359,955.0248925655477,1064.4084659574469,109.38357339189918,LightGBM
35,7,47.0,212371.5737868361,165374.096,23191.008974358974,4518.544123124172,3518.5977872340422,-999.9463358901298,PatchTST
35,8,47.0,226182.46484107242,109806.571,17674.39230769231,4812.3928689589875,2336.3100212765958,-2476.0828476823917,PatchTST
35,9,47.0,100597.06926850883,95154.2615,15341.665128205126,2140.3631759257196,2024.5587553191488,-115.80442060657083,PatchTST
35,10,47.0,64956.16658418619,40501.729999999996,14105.465897435899,1382.0460975358765,861.7389361702127,-520.3071613656638,PatchTST
35,11,47.0,200939.1368077884,199001.779,17288.348974358974,4275.300783144434,4234.080404255319,-41.22037888911473,PatchTST
35,12,47.0,18294.597646005124,12041.439100000001,1965.6225641025642,389.24675842564096,256.2008319148936,-133.04592651074734,PatchTST
35,13,47.0,248322.5991159966,176752.636,31291.16230769231,5283.459555659502,3760.6943829787233,-1522.765172680779,PatchTST
35,14,47.0,233814.98125695408,148802.785,25277.329487179486,4974.786835254342,3166.0167021276598,-1808.7701331266821,PatchTST
35,16,47.0,126871.91661862943,153322.65256000002,6075.8964102564105,2699.402481247435,3262.184097021277,562.7816157738421,LightGBM
35,17,47.0,118357.59211079445,53146.35350000001,14956.303076923075,2518.2466406552007,1130.7734787234044,-1387.4731619317963,PatchTST
35,18,45.0,48254.14162644308,85153.161994,2405.5402702702704,1072.3142583654019,1892.2924887555555,819.9782303901536,LightGBM
35,19,2.0,100.8403710423478,12.469999999999999,-9.205,50.4201855211739,6.234999999999999,-44.1851855211739,PatchTST
35,20,47.0,82473.06289864225,45864.373,11001.181025641026,1754.746019120048,975.8377234042553,-778.9082957157927,PatchTST
35,21,47.0,18688.682182603174,18751.4678,3347.789230769231,397.6315358000675,398.96739999999994,1.3358641999324163,LightGBM
35,22,47.0,162080.4060861113,134138.41600000003,20042.555384615385,3448.5192784278997,2854.00885106383,-594.5104273640695,PatchTST
35,23,47.0,256604.97811918135,154756.82299999997,35752.38384615385,5459.680385514497,3292.698361702127,-2166.9820238123702,PatchTST
35,24,47.0,91879.94559258223,44303.816300000006,10003.561794871794,1954.892459416643,942.6343893617022,-1012.2580700549408,PatchTST
35,25,47.0,70281.12935140976,78950.604,13876.219487179489,1495.3431776895695,1679.8000851063832,184.4569074168137,LightGBM
35,26,47.0,85561.06706390544,63711.65099999999,12068.476410256411,1820.4482354022434,1355.5670425531912,-464.88119284905224,PatchTST
35,27,47.0,11536.761382412245,8772.911999999998,1500.3823076923077,245.46300813643074,186.65770212765955,-58.8053060087712,PatchTST
35,28,47.0,9032.17108425741,5231.7676200000005,683.8069230769231,192.17385285654063,111.31420468085108,-80.85964817568956,PatchTST
35,29,47.0,64751.05452162536,41666.2987,7867.71564102564,1377.682011098412,886.5169936170213,-491.1650174813907,PatchTST
35,30,47.0,45988.860530605576,55515.320700000004,5533.362820512821,978.4863942682038,1181.177036170213,202.69064190200913,LightGBM
35,31,47.0,39327.929591873675,34089.013,3950.434615384616,836.7644594015676,725.2981489361702,-111.46631046539744,PatchTST
35,32,47.0,48175.41214102216,54182.43119999999,6472.1035897435895,1025.0087689579184,1152.817685106383,127.8089161484645,LightGBM
35,33,47.0,71120.7633043164,69788.95360000001,9428.50641025641,1513.2077298790723,1484.8713531914896,-28.336376687582742,PatchTST
35,34,47.0,325353.81126095535,219477.42200000002,26514.822820512818,6922.4215161905395,4669.732382978724,-2252.6891332118157,PatchTST
35,35,47.0,19842.074158456053,25343.468600000004,2698.253846153846,422.17179060544794,539.2227361702129,117.05094556476496,LightGBM
35,36,47.0,71489.41963904959,79604.4728,3265.683076923077,1521.0514816819061,1693.7121872340426,172.6607055521365,LightGBM
35,38,47.0,180438.09020023787,227027.27300000004,36940.80435897436,3839.108302132721,4830.367510638299,991.259208505578,LightGBM
35,40,47.0,244828.46821647722,201056.27499999997,34952.6641025641,5209.116345031431,4277.793085106382,-931.3232599250487,PatchTST
35,41,47.0,50887.99845394904,62713.58840000001,1844.0748717948718,1082.7233713606179,1334.3316680851065,251.60829672448858,LightGBM
35,42,47.0,57608.770357726855,85458.6898,7471.720769230769,1225.7185182495075,1818.2699957446807,592.5514774951732,LightGBM
35,44,47.0,17007.572326956742,16533.1541,1732.8187179487177,361.8632409990796,351.76923617021276,-10.094004828866844,PatchTST
35,46,47.0,144984.45704035123,128032.3025,16048.562564102564,3084.7756817096006,2724.0915425531916,-360.68413915640895,PatchTST
35,47,12.0,12229.540750170228,1557.6542,-29.804166666666664,1019.1283958475191,129.80451666666667,-889.3238791808524,PatchTST
35,49,41.0,12352.803417118288,1247.087108,13.302727272727273,301.28788822239727,30.416758731707315,-270.87112949068995,PatchTST
35,51,3.0,1077.1437202763616,62.914389,2.6,359.0479067587872,20.971463,-338.07644375878715,PatchTST
35,52,47.0,19644.017438484545,18899.70619,1469.4435897435899,417.9578178400967,402.12140829787234,-15.836409542224374,PatchTST
35,54,37.0,4702.895746394338,1715.7958725,38.266666666666666,127.10529044309021,46.37286141891892,-80.7324290241713,PatchTST
35,55,47.0,58930.65208199111,65466.934799999995,7851.826923076923,1253.8436613189597,1392.9135063829785,139.06984506401886,LightGBM
35,56,46.0,14450.028922001276,13210.610449999998,883.7802631578948,314.13106352176686,287.18718369565215,-26.94387982611471,PatchTST
35,58,46.0,46352.467603528916,37136.0853,1980.921052631579,1007.6623392071504,807.306202173913,-200.35613703323736,PatchTST
35,59,40.0,3253.63061007218,4695.705927,32.8703125,81.3407652518045,117.392648175,36.05188292319551,LightGBM
35,60,47.0,4751.845491956436,1482.933785,78.42307692307692,101.10309557354118,31.551782659574467,-69.55131291396671,PatchTST
35,67,47.0,53647.16724654102,53480.74190000001,5346.79641025641,1141.4290903519366,1137.888125531915,-3.5409648200215997,PatchTST
35,71,47.0,115605.57883936523,86540.80649999999,11443.100256410256,2459.693166795005,1841.2937553191487,-618.3994114758561,PatchTST
35,72,47.0,759324.5886765444,818661.7779999999,72110.53615384616,16155.842312266901,17418.335702127657,1262.493389860756,LightGBM
35,74,47.0,101940.402418941,76537.45000000001,19755.208205128205,2168.9447323178933,1628.4563829787237,-540.4883493391696,PatchTST
35,77,1.0,129.40383572251653,126.795,-2.34,129.40383572251653,126.795,-2.608835722516531,PatchTST
35,78,5.0,15312.649166457579,60.0,3.0,3062.529833291516,12.0,-3050.529833291516,PatchTST
35,79,47.0,225924.34909594743,179310.586,24182.305128205127,4806.901044594626,3815.11885106383,-991.7821935307961,PatchTST
35,80,47.0,9231.713675937852,5869.8494915,23.32589743589744,196.41943991357132,124.89041471276596,-71.52902520080536,PatchTST
35,81,47.0,45393.062145762655,38061.0696,6568.7284615384615,965.8098328885671,809.8099914893618,-155.99984139920537,PatchTST
35,82,47.0,78196.16068548904,63611.904800000004,10712.74358974359,1663.7480996912561,1353.4447829787234,-310.3033167125327,PatchTST
35,83,47.0,55324.50843842371,48832.69956,1690.1235897435895,1177.1172008175258,1038.9936076595745,-138.1235931579513,PatchTST
35,85,47.0,21299.76204116775,16033.9587,1588.4676923076922,453.18642640782446,341.1480574468085,-112.03836896101598,PatchTST
35,87,47.0,149096.1340301643,149190.018,12348.166666666666,3172.25817085456,3174.25570212766,1.9975312730998667,LightGBM
35,90,47.0,130405.44128223142,108535.32300000002,12784.751538461538,2774.583857068754,2309.262191489362,-465.3216655793917,PatchTST
35,91,47.0,32479.03827288703,51518.013399999996,7131.052564102564,691.0433675082347,1096.127944680851,405.08457717261626,LightGBM
35,92,47.0,329655.6371474693,236444.79200000002,33590.48641025641,7013.9497265418995,5030.74025531915,-1983.20947122275,PatchTST
35,93,47.0,23937.75430717214,21391.051099999997,1573.7946153846153,509.31392142919447,455.1287468085106,-54.18517462068388,PatchTST
35,94,34.0,12326.043346960583,9540.96312,241.09033333333335,362.53068667531124,280.6165623529412,-81.91412432237007,PatchTST
35,95,47.0,368754.6161256637,235927.60400000002,42369.672820512824,7845.842896290716,5019.73625531915,-2826.106640971567,PatchTST
35,96,11.0,15251.666082075018,179.86,12.15090909090909,1386.5150983704561,16.35090909090909,-1370.1641892795471,PatchTST
35,97,47.0,37164.378859192526,27448.641200000002,3457.222564102564,790.7314650892026,584.0136425531915,-206.7178225360111,PatchTST
35,98,43.0,7195.50156104349,3090.9403618,64.50485714285715,167.33724560566256,71.88233399534884,-95.45491161031372,PatchTST
36,1,47.0,24041.72302209092,18914.0063,2420.270512820513,511.5260217466153,402.4256659574468,-109.10035578916847,PatchTST
36,2,47.0,31549.98180370556,26020.66799999999,12566.120512820513,671.27620858948,553.631234042553,-117.64497454692696,PatchTST
36,3,47.0,5223.833482891172,6131.51639,503.34435897435895,111.14539325300366,130.45779553191488,19.31240227891122,LightGBM
36,4,47.0,22919.338260295524,49001.38749999999,8242.209487179487,487.64549489990475,1042.5827127659572,554.9372178660525,LightGBM
36,5,47.0,11618.182700451875,6899.00214,164.48589743589744,247.19537660535903,146.78727957446807,-100.40809703089096,PatchTST
36,6,2.0,1533.121143661936,33.331766,11.38,766.560571830968,16.665883,-749.894688830968,PatchTST
36,7,47.0,4686.5040126673375,4844.818160000001,438.69564102564107,99.7128513333476,103.08123744680853,3.3683861134609288,LightGBM
36,8,47.0,17921.1514417337,10609.667999999998,3339.2166666666667,381.3010945049723,225.73761702127655,-155.56347748369575,PatchTST
36,9,38.0,3273.945140913823,3266.9979200000002,152.8270588235294,86.15645107667955,85.97362947368421,-0.18282160299533246,PatchTST
36,10,47.0,3261.147302374805,3517.12441,230.83948717948718,69.38611281648521,74.83243425531914,5.446321438833934,LightGBM
36,11,47.0,6336.146322553487,4273.21999,258.31871794871796,134.81162388411676,90.91957425531913,-43.89204962879762,PatchTST
36,12,47.0,5794.241967712465,708.8873729999999,42.81923076923077,123.28174399388224,15.082710063829785,-108.19903393005247,PatchTST
36,13,47.0,33863.59035146509,27568.360999999994,11024.710256410257,720.5019223715977,586.5608723404254,-133.94105003117238,PatchTST
36,14,47.0,13583.297616631811,11824.998500000002,1356.570512820513,289.0063322687619,251.59571276595747,-37.41061950280445,PatchTST
36,16,47.0,8140.716624402521,8407.04561,529.8043589743589,173.20673668941535,178.87331085106382,5.6665741616484695,LightGBM
36,17,47.0,6351.872665323692,7138.5805,254.68974358974359,135.14622692178068,151.8846914893617,16.73846456758102,LightGBM
36,18,36.0,20771.563903357626,12619.88146,390.54607142857145,576.9878862043785,350.5522627777778,-226.43562342660067,PatchTST
36,20,47.0,4014.667703729221,1392.490122,34.92179487179487,85.41846178147279,29.62744940425532,-55.79101237721747,PatchTST
36,21,47.0,1334.6197471743417,2034.7931099999998,191.19282051282053,28.39616483349663,43.293470425531915,14.897305592035284,LightGBM
36,22,21.0,8704.683641805525,1729.715,25.557692307692314,414.5087448478821,82.36738095238096,-332.1413638955012,PatchTST
36,23,12.0,4202.43389044038,90.096,10.434999999999999,350.202824203365,7.508,-342.69482420336504,PatchTST
36,24,1.0,802.4822730265304,29.47,-8.97,802.4822730265304,29.47,-773.0122730265304,PatchTST
36,25,25.0,2610.55609512127,161.9624939,7.5409523809523815,104.42224380485081,6.478499756,-97.9437440488508,PatchTST
36,26,47.0,3311.9713735855084,3304.428935,193.77384615384616,70.46747603373423,70.30699861702128,-0.16047741671295057,PatchTST
36,31,35.0,14884.533690795994,2379.2325,99.75925925925925,425.2723911655998,67.97807142857143,-357.2943197370284,PatchTST
36,32,12.0,7110.036660954316,222.5,10.458333333333334,592.5030550795263,18.541666666666668,-573.9613884128597,PatchTST
36,33,2.0,1639.5054054802958,30.47,-8.235,819.7527027401479,15.235,-804.5177027401479,PatchTST
36,34,1.0,28.903184122617397,17.88,-5.88,28.903184122617397,17.88,-11.023184122617398,PatchTST
36,36,1.0,470.64365131776754,2057.6696,-30.0,470.64365131776754,2057.6696,1587.0259486822326,LightGBM
36,38,47.0,108873.48125519288,128050.30199999998,18437.656410256408,2316.457047982827,2724.4745106382975,408.01746265547035,LightGBM
36,40,47.0,30377.993878989815,31796.762500000004,10293.675128205128,646.3402952976556,676.5268617021278,30.18656640447216,LightGBM
36,42,47.0,4544.215115573899,1091.6168420000001,94.28846153846153,96.68542799093403,23.22589025531915,-73.45953773561487,PatchTST
36,44,9.0,4089.7286431536536,92.794285,1.2677777777777774,454.4142936837393,10.310476111111111,-444.1038175726282,PatchTST
36,46,47.0,22243.30952811076,8144.9036,2280.898717948718,473.26190485342045,173.29582127659575,-299.9660835768247,PatchTST
36,49,6.0,10240.502818994553,53077.757999999994,5.0,1706.7504698324256,8846.293,7139.542530167574,LightGBM
36,52,2.0,254.88069276395407,9.610303,0.75,127.44034638197704,4.8051515,-122.63519488197704,PatchTST
36,55,26.0,2353.536403831371,2389.527244,22.301363636363636,90.52063091659119,91.904894,1.3842630834088112,LightGBM
36,60,47.0,4594.531943321826,3426.771111,117.0,97.75599879408139,72.91002363829787,-24.84597515578352,PatchTST
36,67,47.0,5380.402913232809,4831.71213,575.735641025641,114.47665772835764,102.80238574468085,-11.674271983676789,PatchTST
36,71,1.0,974.5306111737816,5788.9116,-29.0,974.5306111737816,5788.9116,4814.3809888262185,LightGBM
36,72,10.0,36676.02440028064,412.78999999999996,-31.399,3667.6024400280644,41.278999999999996,-3626.3234400280644,PatchTST
36,74,47.0,6598.992231796763,3220.8558,521.4925641025641,140.404090038229,68.52884680851064,-71.87524322971835,PatchTST
36,79,47.0,92204.57592197153,106283.95599999999,15784.75846153846,1961.799487701522,2261.360765957447,299.5612782559249,LightGBM
36,80,47.0,113856.70586386448,67889.985,16430.421025641026,2422.4831034864783,1444.4677659574468,-978.0153375290315,PatchTST
36,81,47.0,30624.434623432902,26346.005500000003,10456.69205128205,651.5837153921894,560.5533085106383,-91.03040688155113,PatchTST
36,82,47.0,39026.51434097572,28867.524800000003,4921.557948717949,830.3513689569303,614.202655319149,-216.14871363778127,PatchTST
36,83,47.0,33954.35553917754,65783.9183,2045.311794871795,722.4330965782455,1399.657836170213,677.2247395919675,LightGBM
36,87,46.0,18361.62296716684,7143.468454,227.49552631578948,399.16571667754,155.29279247826088,-243.8729241992791,PatchTST
36,90,47.0,155660.29810115977,67663.27600000001,28400.01641025641,3311.921236194889,1439.6441702127663,-1872.2770659821226,PatchTST
36,91,47.0,46338.44341083571,64822.0587,9578.317692307694,985.9243278901215,1379.1927382978724,393.26841040775093,LightGBM
36,92,47.0,87677.37115570137,225160.62500000003,34195.338461538464,1865.4759820361994,4790.651595744682,2925.175613708482,LightGBM
36,93,47.0,247737.77442186314,49715.20249999999,16003.571794871796,5271.016477060918,1057.7702659574466,-4213.246211103471,PatchTST
36,94,47.0,117712.88136164364,153814.539,33957.54743589744,2504.529390673269,3272.6497659574466,768.1203752841775,LightGBM
36,95,47.0,110021.95922876403,116810.10899999997,35128.581794871796,2340.8927495481707,2485.3214680851056,144.42871853693487,LightGBM
36,96,47.0,59445.85810609217,109753.91299999999,14235.09717948718,1264.8054916189824,2335.189638297872,1070.3841466788897,LightGBM
36,97,47.0,21790.078423289495,16441.8503,5409.496153846154,463.6186898572233,349.82660212765956,-113.79208772956372,PatchTST
36,98,47.0,82780.43199263325,82250.9513,6272.686153846154,1761.2857870773032,1750.020240425532,-11.265546651771274,PatchTST
36,99,1.0,1126.1554624579285,761.2297,0.02,1126.1554624579285,761.2297,-364.9257624579285,PatchTST
37,1,47.0,51837.61330371768,52906.532999999996,11066.250512820514,1102.927942632291,1125.670914893617,22.74297226132603,LightGBM
37,2,47.0,41037.455094889185,36575.05999999998,17159.777692307693,873.1373424444507,778.1927659574465,-94.94457648700427,PatchTST
37,3,47.0,12843.398479827005,10546.033,1339.9048717948717,273.26379744312777,224.38368085106381,-48.880116592063956,PatchTST
37,4,47.0,34265.3132364055,28548.31099999999,17748.236666666668,729.0492177958616,607.4108723404254,-121.63834545543625,PatchTST
37,5,47.0,17230.039066626767,17628.49014,1017.4466666666666,366.59657588567586,375.0742582978724,8.477682412196543,LightGBM
37,6,42.0,1574.2926146266386,1367.756412,29.74441176470588,37.48315749111045,32.565628857142855,-4.917528633967592,PatchTST
37,7,47.0,9598.423145535855,8620.69547,829.4097435897436,204.22176905395435,183.4190525531915,-20.80271650076284,PatchTST
37,8,47.0,45155.536847439354,34402.93999999999,16837.363076923077,960.7561031370076,731.9774468085104,-228.77865632849716,PatchTST
37,9,47.0,4525.2367805889435,2797.104688,147.05282051282052,96.28163362955199,59.512865702127655,-36.768767927424335,PatchTST
37,10,47.0,5453.783396145639,3935.85527,430.5666666666666,116.03794459884338,83.7416014893617,-32.29634310948168,PatchTST
37,11,47.0,13184.850419633887,12754.103000000001,1694.7828205128205,280.5287323326359,271.3638936170213,-9.164838715614621,PatchTST
37,12,47.0,2916.0121123442714,2284.3972400000002,239.92000000000002,62.042810900941944,48.60419659574469,-13.438614305197255,PatchTST
37,13,47.0,42262.906790892266,36903.41399999999,17058.267435897436,899.2107827849418,785.1790212765956,-114.03176150834622,PatchTST
37,14,47.0,13754.802645592341,6939.626499999999,1393.7771794871794,292.6553754381349,147.65162765957444,-145.00374777856047,PatchTST
37,16,47.0,13549.019916345307,9496.695999999998,2263.1994871794873,288.27701949670865,202.05736170212762,-86.21965779458102,PatchTST
37,17,47.0,4316.103823559735,4184.27183,347.3492307692308,91.83199624595181,89.02706021276595,-2.804936033185868,PatchTST
37,18,23.0,11006.866718423593,8346.008899999999,662.7373684210527,478.5594225401562,362.869952173913,-115.6894703662432,PatchTST
37,20,23.0,1665.3483453009135,962.62313,78.86434782608696,72.40644979569188,41.85317956521739,-30.553270230474496,PatchTST
37,21,47.0,8388.83076436286,15558.9948,1735.3302564102564,178.48576094389063,331.0424425531915,152.55668160930088,LightGBM
37,22,24.0,5744.984126302563,805.50468,85.03937499999999,239.37433859594012,33.562695,-205.81164359594013,PatchTST
37,23,47.0,8405.892870732272,1080.776437,45.49102564102564,178.84878448366536,22.99524334042553,-155.85354114323982,PatchTST
37,24,6.0,1064.9226934410956,24.260000000000005,3.6466666666666665,177.48711557351592,4.043333333333334,-173.4437822401826,PatchTST
37,25,47.0,1829.4027769919871,1639.0658270000001,83.6774358974359,38.92346334025505,34.873741,-4.049722340255045,PatchTST
37,26,2.0,482.2302724494724,16.316250000000004,3.2199999999999998,241.1151362247362,8.158125000000002,-232.9570112247362,PatchTST
37,27,45.0,1376.4829930401013,491.863228,23.36891891891892,30.588510956446694,10.930293955555555,-19.65821700089114,PatchTST
37,28,47.0,2141.4131944201604,2015.0462770000001,92.14384615384616,45.56198286000341,42.8733250425532,-2.6886578174502134,PatchTST
37,31,47.0,5921.586044908867,4592.102069,161.43641025641026,125.99119244486951,97.70429934042552,-28.28689310444399,PatchTST
37,32,33.0,4920.187542420955,3754.9175,117.27586206896552,149.09659219457438,113.78537878787878,-35.3112134066956,PatchTST
37,33,2.0,67.07869691039406,4.97,3.985,33.53934845519703,2.485,-31.05434845519703,PatchTST
37,38,47.0,331313.7309644936,293667.33400000003,65994.58974358975,7049.228318393481,6248.241148936171,-800.9871694573094,PatchTST
37,40,47.0,37359.215642787734,26191.484,27727.98794871795,794.8769285699518,557.2656170212766,-237.6113115486752,PatchTST
37,42,47.0,1848.0118433565187,1148.7396629999998,130.8725641025641,39.31940092247912,24.44126942553191,-14.878131496947208,PatchTST
37,44,11.0,3385.7827336729906,56.216,2.097142857142857,307.79843033390824,5.110545454545455,-302.6878848793628,PatchTST
37,46,47.0,39434.62813174148,22367.872,8858.917692307692,839.0346411008826,475.91217021276594,-363.12247088811665,PatchTST
37,49,46.0,35360.58023756738,548.192888,19.91815789473684,768.7082660340735,11.917236695652175,-756.7910293384214,PatchTST
37,52,47.0,2226.891024908659,700.1689425,32.490769230769224,47.38066010443955,14.89721154255319,-32.48344856188636,PatchTST
37,55,2.0,701.7829608862388,23.76,0.0,350.8914804431194,11.88,-339.0114804431194,PatchTST
37,56,41.0,8807.05051075156,8195.748099999999,387.1312121212121,214.80611001833074,199.8962951219512,-14.909814896379544,PatchTST
37,59,47.0,1303.8380197926947,1775.432276,88.2274358974359,27.741234463674356,37.775154808510635,10.033920344836279,LightGBM
37,60,47.0,6662.609721580758,5960.42335,688.8461538461538,141.75765365065442,126.81751808510639,-14.940135565548033,PatchTST
37,67,47.0,19610.664219290797,28040.2124,2651.054871794872,417.2481748785276,596.6002638297872,179.3520889512596,LightGBM
37,71,1.0,397.88839988037984,25.0,14.0,397.88839988037984,25.0,-372.88839988037984,PatchTST
37,72,47.0,8153.373877538358,4905.258735,214.6082051282051,173.47603994762463,104.36720712765958,-69.10883281996504,PatchTST
37,74,47.0,6837.077857714396,4912.5150300000005,714.483076923077,145.46974165349778,104.52159638297873,-40.94814527051905,PatchTST
37,79,47.0,43056.439163788724,24133.701799999995,7554.416666666667,916.0944502933771,513.4830170212765,-402.6114332721006,PatchTST
37,80,47.0,27707.2625295603,21842.622999999992,11042.38076923077,589.5162240331979,464.7366595744679,-124.77956445872996,PatchTST
37,81,47.0,27163.850089986474,15289.362000000003,10847.870512820513,577.9542572337548,325.3055744680852,-252.6486827656696,PatchTST
37,82,47.0,32249.01457254744,35436.6277,6156.008717948718,686.1492462244136,753.9708021276596,67.82155590324601,LightGBM
37,83,47.0,16756.631643363733,8254.633100000001,2367.386153846154,356.5240775183773,175.63049148936173,-180.89358602901555,PatchTST
37,85,47.0,2545.7943007282825,1870.25999,101.76256410256411,54.16583618570814,39.79276574468085,-14.373070441027288,PatchTST
37,87,47.0,18932.830414726937,11412.89873,1213.391794871795,402.8261790367433,242.8276325531915,-159.99854648355182,PatchTST
37,90,47.0,144493.71621161498,220636.723,44824.113333333335,3074.33438748117,4694.398361702128,1620.0639742209578,LightGBM
37,91,47.0,60207.68056568863,38463.209,31203.566923076927,1281.0144801210347,818.3661489361702,-462.64833118486445,PatchTST
37,92,47.0,91802.38954119172,116406.41999999995,59727.5517948718,1953.2423306636535,2476.7323404255308,523.4900097618772,LightGBM
37,93,47.0,61583.34749964766,62117.47300000001,22614.62871794872,1310.2839893542055,1321.6483617021279,11.364372347922426,LightGBM
37,94,47.0,86418.76829503641,80993.288,34447.22358974359,1838.6971977667322,1723.2614468085108,-115.43575095822143,PatchTST
37,95,47.0,110412.27169963103,101633.78699999998,52973.15743589743,2349.1972702049156,2162.421,-186.77627020491582,PatchTST
37,96,47.0,45267.06761945781,36883.65500000001,20530.60948717949,963.1290982863364,784.7586170212769,-178.37048126505954,PatchTST
37,97,47.0,43371.21138391847,26850.582,14034.133846153845,922.7917315727334,571.2889787234042,-351.5027528493292,PatchTST
37,98,47.0,24895.924255857513,23285.8012,5043.037948717949,529.7005160820747,495.44257872340427,-34.25793735867046,PatchTST
37,99,3.0,612.2754266492558,2238.7491,15.0,204.09180888308526,746.2497,542.1578911169147,LightGBM
38,1,47.0,38764.757273123265,47482.053799999994,7751.106666666666,824.7820696409206,1010.2564638297871,185.47439418886654,LightGBM
38,2,47.0,44332.84307229404,68002.647,12257.231794871794,943.2519802615753,1446.864829787234,503.6128495256586,LightGBM
38,3,47.0,6909.821600909115,6771.12695,555.4200000000001,147.0174808704067,144.06653085106382,-2.9509500193428835,PatchTST
38,4,47.0,27298.066912827082,34511.430499999995,11592.714871794871,580.8099343154698,734.2857553191488,153.47582100367902,LightGBM
38,5,47.0,6123.787980183442,6190.97912,309.36384615384617,130.29336128049877,131.72296,1.4295987195012287,LightGBM
38,6,46.0,948.0230482829027,856.5255036,31.375263157894736,20.609196701802233,18.62011964347826,-1.9890770583239714,PatchTST
38,7,47.0,5312.106544284648,5199.7079300000005,381.3823076923077,113.02354349541805,110.63208361702128,-2.3914598783967733,PatchTST
38,8,47.0,16905.811568324527,47992.833499999986,10393.208974358975,359.69811847498994,1021.1241170212763,661.4259985462863,LightGBM
38,9,47.0,1999.8623661326153,1827.663404,91.40128205128205,42.55026310920458,38.886455404255315,-3.6638077049492637,PatchTST
38,10,47.0,3470.8222809075614,3639.37104,385.2117948717949,73.84728257250131,77.43342638297872,3.5861438104774095,LightGBM
38,11,47.0,6618.996361605,5739.75161,776.4738461538461,140.82970982138298,122.12237468085107,-18.70733514053191,PatchTST
38,12,47.0,842.0147723783755,943.3077880000001,69.84769230769231,17.91520792294416,20.070378468085107,2.1551705451409475,LightGBM
38,13,47.0,27659.74171277209,57268.60949999999,10694.008717948716,588.5051428249382,1218.481053191489,629.9759103665509,LightGBM
38,14,47.0,10834.287570974197,6656.551479999999,974.652564102564,230.51675682923823,141.628754893617,-88.88800193562122,PatchTST
38,16,47.0,9480.030607000726,7091.480559999999,830.8292307692308,201.70277887235588,150.88256510638297,-50.82021376597291,PatchTST
38,17,47.0,5118.848812347526,4242.05609,465.25179487179486,108.91167685845801,90.25651255319148,-18.655164305266524,PatchTST
38,18,27.0,9240.211372012473,8153.49425,386.52478260869566,342.23005081527674,301.9812685185185,-40.248782296758236,PatchTST
38,20,42.0,2429.650492064568,1756.29312,60.02794117647059,57.84882123963257,41.81650285714286,-16.032318382489713,PatchTST
38,21,47.0,5783.8506534966255,4269.66036,1035.253846153846,123.06065220205586,90.84383744680851,-32.216814755247356,PatchTST
38,22,31.0,3913.898853569018,1180.4807700000001,50.93739130434783,126.25480172803283,38.08002483870968,-88.17477688932314,PatchTST
38,23,47.0,2234.481227751223,841.755908,44.85923076923077,47.54215378194091,17.909700170212766,-29.632453611728145,PatchTST
38,24,10.0,471.59531205484154,51.36333200000001,7.083,47.15953120548416,5.136333200000001,-42.023198005484154,PatchTST
38,25,47.0,1269.6177258588682,1966.336269,78.44282051282052,27.013143103380173,41.836941893617016,14.823798790236843,LightGBM
38,26,18.0,2265.414234691258,48.322303999999995,5.810714285714285,125.85634637173656,2.684572444444444,-123.17177392729212,PatchTST
38,27,33.0,1212.4940503786788,227.52275,15.796399999999998,36.74224395086905,6.894628787878788,-29.847615162990266,PatchTST
38,28,47.0,1557.9936608230878,1078.475363,70.12666666666667,33.14880129410825,22.946284319148937,-10.202516974959316,PatchTST
38,29,4.0,831.5309730714923,39.46,17.745,207.88274326787308,9.865,-198.01774326787307,PatchTST
38,31,38.0,2156.781789936392,978.567776,38.220588235294116,56.7574155246419,25.751783578947368,-31.00563194569453,PatchTST
